user,gender,dob,age,bmi,currentlocation,currentcity,currentcountry,sweats,coldhf,exercise,height_cm,weight_kg,genscore,agescore,bmiscore,citymorningscore,cityafternoonscore,citynightscore,sweatscore,coldhfscore,exercisescore,mymorningtemp,myafternoontemp,mynighttemp
Pg5746sM,M,1943-07-08,79,healthy,"Kuala Lumpur, Malaysia",Kuala Lumpur,Malaysia,N,Y,Never,165.0,57.2,1,-2,0,15.0,17.0,14.0,0,-2,0,12.0,14.0,11.0
Lc3836dA,M,1938-02-20,84,healthy,"Orlando, United States",Orlando,United States,Y,Y,Never,180.0,64.8,1,-3,0,30.0,32.0,30.0,1,-2,0,27.0,29.0,27.0
ap8148kR,M,1942-02-07,80,healthy,"Stockholm, Sweden",Stockholm,Sweden,N,Y,Never,176.0,58.9,1,-3,0,24.0,28.0,27.0,0,-2,0,20.0,24.0,23.0
OM7752eR,M,1941-01-03,81,healthy,"Addis Ababa, Ethiopia",Addis Ababa,Ethiopia,N,Y,Never,182.0,72.9,1,-3,0,15.0,17.0,15.0,0,-2,0,11.0,13.0,11.0
NI9443SO,M,1936-09-23,85,healthy,"Yokohama, Japan",Yokohama,Japan,N,Y,Never,175.0,82.7,1,-3,0,7.0,10.0,8.0,0,-2,0,3.0,6.0,4.0
as8844qA,M,1946-03-20,76,healthy,"Nice, France",Nice,France,N,Y,Never,167.0,58.6,1,-2,0,13.0,14.0,13.0,0,-2,0,10.0,11.0,10.0
HI3572uZ,M,1938-02-22,84,healthy,"Antananarivo, Madagascar",Antananarivo,Madagascar,N,Y,Never,176.0,71.2,1,-3,0,27.0,30.0,29.0,0,-2,0,23.0,26.0,25.0
mh7511iM,M,1942-03-27,80,healthy,"Brussels, Belgium",Brussels,Belgium,Y,Y,Never,185.0,68.4,1,-3,0,16.0,20.0,19.0,1,-2,0,13.0,17.0,16.0
mJ6512Gx,M,1942-01-02,80,healthy,"Luanda, Angola",Luanda,Angola,Y,Y,Never,181.0,111.4,1,-3,0,13.0,17.0,14.0,1,-2,0,10.0,14.0,11.0
ls0107vz,M,1940-12-30,81,healthy,"Cancun, Mexico",Cancun,Mexico,N,Y,Never,183.0,90.4,1,-3,0,4.0,8.0,7.0,0,-2,0,0.0,4.0,3.0
tW1157jI,M,1946-11-25,75,healthy,"Brazzaville, DR Congo",Brazzaville,DR Congo,N,Y,Never,168.0,84.7,1,-2,0,4.0,8.0,7.0,0,-2,0,1.0,5.0,4.0
UL9951jU,M,1946-04-02,76,healthy,"Santiago, Chile",Santiago,Chile,N,Y,Never,181.0,78.6,1,-2,0,3.0,4.0,3.0,0,-2,0,0.0,1.0,0.0
wI2355TV,M,1946-11-25,75,healthy,"Abidjan, Ivory Coast",Abidjan,Ivory Coast,N,Y,Never,184.0,64.3,1,-2,0,12.0,14.0,13.0,0,-2,0,9.0,11.0,10.0
QW6201yj,M,1939-04-19,83,healthy,"Berlin, Germany",Berlin,Germany,N,Y,Never,178.0,66.5,1,-3,0,11.0,13.0,10.0,0,-2,0,7.0,9.0,6.0
ym5812rE,M,1939-12-20,82,healthy,"Istanbul, Turkey",Istanbul,Turkey,N,Y,Never,178.0,66.5,1,-3,0,26.0,27.0,24.0,0,-2,0,22.0,23.0,20.0
Rz5068kU,M,1939-03-15,83,healthy,"Casablanca, Morocco",Casablanca,Morocco,N,Y,Never,169.0,65.7,1,-3,0,4.0,5.0,2.0,0,-2,0,0.0,1.0,-2.0
aB4711wg,M,1945-03-30,77,healthy,"Punta Arenas, Chile",Punta Arenas,Chile,N,Y,Never,174.0,102.9,1,-2,0,12.0,14.0,13.0,0,-2,0,9.0,11.0,10.0
cQ0906eR,M,1947-04-25,75,healthy,"Ho Chi Minh City, Vietnam",Ho Chi Minh City,Vietnam,Y,Y,Never,174.0,84.8,1,-2,0,17.0,20.0,18.0,1,-2,0,15.0,18.0,16.0
gA2655cr,M,1940-12-05,81,healthy,"Mar del Plata, Argentina",Mar del Plata,Argentina,N,N,Never,181.0,72.1,1,-3,0,18.0,19.0,16.0,0,0,0,16.0,17.0,14.0
Sn8912aX,M,1937-07-30,85,healthy,"Antananarivo, Madagascar",Antananarivo,Madagascar,N,N,Never,175.0,67.4,1,-3,0,14.0,15.0,14.0,0,0,0,12.0,13.0,12.0
fp4213TV,M,1944-12-22,77,healthy,"Camayenne, Guinea",Camayenne,Guinea,Y,Y,Never,181.0,62.2,1,-2,0,17.0,18.0,17.0,1,-2,0,15.0,16.0,15.0
WV7538Od,M,1941-06-29,81,healthy,"Bogota, Colombia",Bogota,Colombia,N,Y,Never,169.0,62.8,1,-3,0,2.0,5.0,2.0,0,-2,0,-2.0,1.0,-2.0
dY4666nt,M,1938-07-24,84,healthy,"Bogota, Colombia",Bogota,Colombia,N,Y,Never,176.0,86.7,1,-3,0,26.0,27.0,25.0,0,-2,0,22.0,23.0,21.0
Uh2496ua,M,1942-01-14,80,healthy,"Valparaiso, Chile",Valparaiso,Chile,N,Y,Never,184.0,81.3,1,-3,0,-5.0,-1.0,-4.0,0,-2,0,-9.0,-5.0,-8.0
cs8285Me,M,1936-12-20,85,healthy,"Kinshasa, Republic of the Congo",Kinshasa,Republic of the Congo,Y,Y,Never,184.0,64.3,1,-3,0,-2.0,1.0,-2.0,1,-2,0,-5.0,-2.0,-5.0
kC2654Jq,M,1937-07-08,85,healthy,"Cairo, Egypt",Cairo,Egypt,Y,N,Never,176.0,77.4,1,-3,0,34.0,37.0,35.0,1,0,0,33.0,36.0,34.0
QL0920UQ,M,1938-01-18,84,healthy,"Karachi, Pakistan",Karachi,Pakistan,N,Y,Never,182.0,79.5,1,-3,0,27.0,28.0,26.0,0,-2,0,23.0,24.0,22.0
CI5367my,M,1942-03-07,80,healthy,"Potosi, Bolivia",Potosi,Bolivia,N,Y,Never,183.0,80.4,1,-3,0,15.0,18.0,17.0,0,-2,0,11.0,14.0,13.0
fs1092yV,M,1947-07-08,75,healthy,"Salta, Argentina",Salta,Argentina,N,Y,Never,178.0,69.7,1,-2,0,17.0,21.0,18.0,0,-2,0,14.0,18.0,15.0
MQ3155hA,M,1936-08-31,85,healthy,"Dar es Salaam, Tanzania",Dar es Salaam,Tanzania,N,Y,Never,187.0,80.4,1,-3,0,7.0,10.0,9.0,0,-2,0,3.0,6.0,5.0
CB8387AK,M,1935-04-05,87,healthy,"Bengaluru, India",Bengaluru,India,N,Y,Never,174.0,72.7,1,-3,0,6.0,9.0,6.0,0,-2,0,2.0,5.0,2.0
sm3687ch,M,1941-05-02,81,healthy,"Accra, Ghana",Accra,Ghana,N,Y,Never,172.0,59.2,1,-3,0,23.0,25.0,23.0,0,-2,0,19.0,21.0,19.0
Qo2178yp,M,1945-07-26,77,healthy,"Montevideo, Uruguay",Montevideo,Uruguay,N,Y,Never,178.0,60.2,1,-2,0,35.0,36.0,34.0,0,-2,0,32.0,33.0,31.0
hr2538fY,M,1944-05-13,78,healthy,"Lahore, Pakistan",Lahore,Pakistan,N,Y,Never,181.0,78.6,1,-2,0,33.0,34.0,31.0,0,-2,0,30.0,31.0,28.0
Jh2175Aq,M,1946-06-27,76,healthy,"Rome, Italy",Rome,Italy,Y,Y,Never,181.0,75.4,1,-2,0,30.0,32.0,30.0,1,-2,0,28.0,30.0,28.0
JJ0231Je,M,1946-09-15,75,healthy,"Toronto, Canada",Toronto,Canada,Y,Y,Never,178.0,76.0,1,-2,0,1.0,4.0,3.0,1,-2,0,-1.0,2.0,1.0
Ij8979uT,M,1940-08-31,81,healthy,"Montevideo, Uruguay",Montevideo,Uruguay,Y,N,Never,194.0,90.3,1,-3,0,9.0,11.0,9.0,1,0,0,8.0,10.0,8.0
rW7764RC,M,1946-01-09,76,healthy,"Kinshasa, Republic of the Congo",Kinshasa,Republic of the Congo,N,Y,Never,181.0,62.2,1,-2,0,4.0,7.0,4.0,0,-2,0,1.0,4.0,1.0
cV3652JX,M,1944-08-15,77,healthy,"Phnom Penh, Cambodia",Phnom Penh,Cambodia,N,N,Never,182.0,76.2,1,-2,0,8.0,11.0,9.0,0,0,0,7.0,10.0,8.0
du7572Dp,M,1943-02-03,79,underweight,"Brisbane, Australia",Brisbane,Australia,Y,Y,Never,183.0,53.6,1,-2,-1,5.0,6.0,4.0,1,-2,0,2.0,3.0,1.0
cr1772dr,M,1944-05-03,78,healthy,"Perth, Australia",Perth,Australia,N,Y,Never,179.0,67.3,1,-2,0,4.0,6.0,4.0,0,-2,0,1.0,3.0,1.0
qH1277jJ,M,1935-01-29,87,healthy,"Valparaiso, Chile",Valparaiso,Chile,N,N,Never,181.0,65.5,1,-3,0,22.0,23.0,21.0,0,0,0,20.0,21.0,19.0
FH4817cw,M,1936-03-05,86,healthy,"Yaounde, Cameroon",Yaounde,Cameroon,N,Y,Never,183.0,70.3,1,-3,0,3.0,6.0,4.0,0,-2,0,-1.0,2.0,0.0
nz1442OE,M,1939-04-08,83,healthy,"Prague, Czech Republic",Prague,Czech Republic,N,Y,Never,180.0,68.0,1,-3,0,-1.0,0.0,-1.0,0,-2,0,-5.0,-4.0,-5.0
Ag3801Uk,M,1943-04-02,79,healthy,"New York City, United States",New York City,United States,Y,Y,Never,170.0,57.8,1,-2,0,7.0,8.0,6.0,1,-2,0,5.0,6.0,4.0
GH0662ya,M,1946-11-09,75,healthy,"Perth, Australia",Perth,Australia,N,Y,Never,179.0,67.3,1,-2,0,12.0,15.0,14.0,0,-2,0,9.0,12.0,11.0
MV8620GR,M,1941-12-02,80,healthy,"Beijing, China",Beijing,China,N,Y,Never,184.0,67.7,1,-3,0,23.0,25.0,24.0,0,-2,0,19.0,21.0,20.0
XP8708LE,M,1938-12-03,83,healthy,"Pretoria, South Africa",Pretoria,South Africa,N,Y,Never,180.0,81.0,1,-3,0,23.0,25.0,24.0,0,-2,0,19.0,21.0,20.0
Ou3440an,M,1944-01-09,78,healthy,"Darwin, Australia",Darwin,Australia,N,Y,Never,180.0,71.3,1,-2,0,4.0,5.0,4.0,0,-2,0,1.0,2.0,1.0
Nb4255PG,M,1942-08-09,80,healthy,"Rio de Janeiro, Brazil",Rio de Janeiro,Brazil,Y,N,Never,184.0,64.3,1,-3,0,16.0,20.0,18.0,1,0,0,15.0,19.0,17.0
iZ1915ib,M,1943-03-28,79,healthy,"Cape Town, South Africa",Cape Town,South Africa,Y,Y,Never,180.0,77.8,1,-2,0,25.0,29.0,26.0,1,-2,0,23.0,27.0,24.0
VT9030Xo,M,1941-09-22,80,healthy,"Nice, France",Nice,France,N,Y,Never,184.0,81.3,1,-3,0,13.0,14.0,12.0,0,-2,0,9.0,10.0,8.0
Cb0148gZ,M,1941-01-01,81,underweight,"Shenzhen, China",Shenzhen,China,Y,Y,Never,179.0,51.3,1,-3,-1,6.0,9.0,7.0,1,-2,0,2.0,5.0,3.0
iI0793WL,M,1940-10-19,81,healthy,"Jeddah, Saudi Arabia",Jeddah,Saudi Arabia,N,Y,Never,178.0,69.7,1,-3,0,31.0,34.0,31.0,0,-2,0,27.0,30.0,27.0
iR8454CE,M,1946-04-02,76,healthy,"Melbourne, Australia",Melbourne,Australia,N,Y,Never,180.0,74.5,1,-2,0,22.0,24.0,23.0,0,-2,0,19.0,21.0,20.0
TS7017ym,M,1938-10-17,83,healthy,"Singapore, Singapore",Singapore,Singapore,N,Y,Never,180.0,81.0,1,-3,0,27.0,29.0,28.0,0,-2,0,23.0,25.0,24.0
Wt7684yS,M,1942-09-19,79,healthy,"Cartagena, Colombia",Cartagena,Colombia,N,Y,Never,185.0,106.1,1,-2,0,5.0,9.0,7.0,0,-2,0,2.0,6.0,4.0
Sa2929Cp,M,1944-02-05,78,healthy,"Mar del Plata, Argentina",Mar del Plata,Argentina,N,Y,Never,181.0,68.8,1,-2,0,12.0,16.0,13.0,0,-2,0,9.0,13.0,10.0
Xp1094IY,M,1939-10-25,82,healthy,"Bogota, Colombia",Bogota,Colombia,N,Y,Never,179.0,70.5,1,-3,0,6.0,7.0,6.0,0,-2,0,2.0,3.0,2.0
bk0223pF,M,1941-09-08,80,healthy,"Chattogram, Bangladesh",Chattogram,Bangladesh,N,Y,Never,174.0,87.8,1,-3,0,16.0,18.0,16.0,0,-2,0,12.0,14.0,12.0
Oa5789sW,M,1946-10-16,75,healthy,"Milan, Italy",Milan,Italy,N,Y,Never,174.0,87.8,1,-2,0,20.0,22.0,20.0,0,-2,0,17.0,19.0,17.0
co5956TS,M,1936-04-05,86,healthy,"Medellin, Colombia",Medellin,Colombia,N,Y,Never,179.0,60.9,1,-3,0,34.0,36.0,33.0,0,-2,0,30.0,32.0,29.0
yh4899gY,M,1947-05-01,75,healthy,"Rome, Italy",Rome,Italy,N,Y,Never,179.0,80.1,1,-2,0,8.0,12.0,9.0,0,-2,0,5.0,9.0,6.0
Tj7554FJ,M,1939-06-04,83,healthy,"Munich, Germany",Munich,Germany,N,Y,Never,180.0,64.8,1,-3,0,17.0,21.0,20.0,0,-2,0,13.0,17.0,16.0
OP2127mb,M,1935-12-30,86,healthy,"Rio de Janeiro, Brazil",Rio de Janeiro,Brazil,Y,Y,Never,185.0,82.1,1,-3,0,27.0,30.0,28.0,1,-2,0,24.0,27.0,25.0
Zl7179yq,M,1946-10-31,75,healthy,"Brazzaville, DR Congo",Brazzaville,DR Congo,N,Y,Never,177.0,84.6,1,-2,0,-3.0,-1.0,-2.0,0,-2,0,-6.0,-4.0,-5.0
ls2031SC,M,1946-08-25,75,healthy,"Phnom Penh, Cambodia",Phnom Penh,Cambodia,N,Y,Never,179.0,96.1,1,-2,0,9.0,13.0,11.0,0,-2,0,6.0,10.0,8.0
MY1428Dn,M,1945-02-08,77,underweight,"Santiago, Chile",Santiago,Chile,Y,Y,Never,187.0,49.0,1,-2,-1,34.0,37.0,36.0,1,-2,0,31.0,34.0,33.0
Cn2804kR,M,1941-03-30,81,healthy,"Shenzhen, China",Shenzhen,China,Y,Y,Never,184.0,94.8,1,-3,0,1.0,2.0,1.0,1,-2,0,-2.0,-1.0,-2.0
mH6957ms,M,1939-12-15,82,healthy,"Kolkata, India",Kolkata,India,N,N,Never,181.0,95.0,1,-3,0,4.0,8.0,7.0,0,0,0,2.0,6.0,5.0
lb3615bY,M,1943-01-17,79,healthy,"Beirut, Lebanon",Beirut,Lebanon,N,Y,Never,172.0,56.2,1,-2,0,-1.0,3.0,1.0,0,-2,0,-4.0,0.0,-2.0
go1042or,M,1937-04-23,85,healthy,"Cusco, Peru",Cusco,Peru,N,Y,Never,184.0,94.8,1,-3,0,6.0,7.0,5.0,0,-2,0,2.0,3.0,1.0
ei2321Jt,M,1943-04-11,79,healthy,"Brisbane, Australia",Brisbane,Australia,Y,Y,Never,174.0,60.6,1,-2,0,24.0,25.0,23.0,1,-2,0,22.0,23.0,21.0
pd5619fz,M,1943-05-30,79,healthy,"Mexico City, Mexico",Mexico City,Mexico,N,Y,Never,185.0,71.9,1,-2,0,15.0,16.0,13.0,0,-2,0,12.0,13.0,10.0
sr9878xf,M,1941-06-10,81,healthy,"Copenhagen, Denmark",Copenhagen,Denmark,N,Y,Never,180.0,77.8,1,-3,0,11.0,12.0,10.0,0,-2,0,7.0,8.0,6.0
Rk4575RS,M,1936-07-17,86,healthy,"Lisbon, Portugal",Lisbon,Portugal,N,Y,Never,178.0,60.2,1,-3,0,22.0,25.0,22.0,0,-2,0,18.0,21.0,18.0
Ii5842NE,M,1947-05-11,75,healthy,"Ahmedabad, India",Ahmedabad,India,N,Y,Never,184.0,71.1,1,-2,0,-2.0,0.0,-3.0,0,-2,0,-5.0,-3.0,-6.0
Bc2872UQ,M,1939-03-06,83,healthy,"Kaduna, Nigeria",Kaduna,Nigeria,N,Y,Never,189.0,107.2,1,-3,0,21.0,25.0,22.0,0,-2,0,17.0,21.0,18.0
fP6944Nf,M,1944-11-05,77,healthy,"Sydney, Australia",Sydney,Australia,Y,Y,Never,187.0,80.4,1,-2,0,21.0,25.0,24.0,1,-2,0,19.0,23.0,22.0
Xj4644xT,M,1938-05-20,84,healthy,"Porto, Portugal",Porto,Portugal,N,Y,Never,176.0,80.5,1,-3,0,21.0,24.0,22.0,0,-2,0,17.0,20.0,18.0
wk2071qh,M,1945-03-21,77,healthy,"Brisbane, Australia",Brisbane,Australia,Y,Y,Never,177.0,81.5,1,-2,0,18.0,22.0,21.0,1,-2,0,16.0,20.0,19.0
Qe5349eK,M,1945-08-05,77,healthy,"Nice, France",Nice,France,N,Y,Never,183.0,73.7,1,-2,0,-2.0,1.0,0.0,0,-2,0,-5.0,-2.0,-3.0
KK7481rH,M,1939-12-30,82,healthy,"Moscow, Russia",Moscow,Russia,N,Y,Never,179.0,80.1,1,-3,0,19.0,21.0,18.0,0,-2,0,15.0,17.0,14.0
xD3350rq,M,1935-06-08,87,healthy,"Ibadan, Nigeria",Ibadan,Nigeria,N,Y,Never,163.0,55.8,1,-3,0,34.0,36.0,33.0,0,-2,0,30.0,32.0,29.0
Hp3502Sw,M,1938-09-15,83,healthy,"Valparaiso, Chile",Valparaiso,Chile,N,Y,Never,182.0,76.2,1,-3,0,1.0,3.0,2.0,0,-2,0,-3.0,-1.0,-2.0
Oo1979Em,M,1946-12-30,75,healthy,"Kabul, Afghanistan",Kabul,Afghanistan,N,Y,Never,174.0,69.6,1,-2,0,-2.0,-1.0,-2.0,0,-2,0,-5.0,-4.0,-5.0
um9064SW,M,1944-01-28,78,healthy,"Busan, South Korea",Busan,South Korea,N,Y,Never,183.0,73.7,1,-2,0,3.0,6.0,3.0,0,-2,0,0.0,3.0,0.0
QJ1753cy,M,1940-12-31,81,healthy,"Benin City, Nigeria",Benin City,Nigeria,N,Y,Never,174.0,72.7,1,-3,0,1.0,5.0,4.0,0,-2,0,-3.0,1.0,0.0
LW1476Qa,M,1945-06-21,77,healthy,"Cancun, Mexico",Cancun,Mexico,Y,Y,Never,184.0,74.5,1,-2,0,31.0,34.0,33.0,1,-2,0,29.0,32.0,31.0
mv8675Mr,M,1942-01-04,80,healthy,"Seoul, South Korea",Seoul,South Korea,N,Y,1 or 2 times per month,182.0,72.9,1,-3,0,32.0,35.0,34.0,0,-2,0,28.0,31.0,30.0
Wr2723CP,M,1941-01-22,81,healthy,"Mumbai, India",Mumbai,India,N,Y,Never,185.0,92.4,1,-3,0,23.0,26.0,23.0,0,-2,0,19.0,22.0,19.0
cj4835eR,M,1937-01-26,85,healthy,"Saint Petersburg, Russia",Saint Petersburg,Russia,N,Y,Never,181.0,78.6,1,-3,0,25.0,28.0,25.0,0,-2,0,21.0,24.0,21.0
gc7387KT,M,1941-02-10,81,healthy,"Mumbai, India",Mumbai,India,N,Y,Never,176.0,114.6,1,-3,0,35.0,36.0,33.0,0,-2,0,31.0,32.0,29.0
hF9230Kd,M,1938-09-20,83,healthy,"Dakar, Senegal",Dakar,Senegal,N,Y,Never,165.0,59.9,1,-3,0,19.0,21.0,20.0,0,-2,0,15.0,17.0,16.0
iw1653wd,M,1939-08-28,82,healthy,"Rome, Italy",Rome,Italy,N,Y,Never,153.0,60.9,1,-3,0,24.0,28.0,26.0,0,-2,0,20.0,24.0,22.0
gd1053Wm,M,1935-01-06,87,healthy,"Paris, France",Paris,France,Y,Y,Never,183.0,77.0,1,-3,0,1.0,4.0,1.0,1,-2,0,-2.0,1.0,-2.0
Ik9535jR,M,1936-12-15,85,healthy,"Hyderabad, India",Hyderabad,India,Y,Y,Never,185.0,71.9,1,-3,0,24.0,25.0,22.0,1,-2,0,21.0,22.0,19.0
Mp0107Bj,M,1940-08-15,81,underweight,"Tehran, Iran",Tehran,Iran,Y,Y,1 or 2 times per month,179.0,51.3,1,-3,-1,17.0,21.0,20.0,1,-2,0,13.0,17.0,16.0
PP1408oG,M,1946-04-03,76,healthy,"Beijing, China",Beijing,China,Y,Y,Never,179.0,64.1,1,-2,0,28.0,31.0,28.0,1,-2,0,26.0,29.0,26.0
Bx7219lC,M,1946-10-04,75,healthy,"Copenhagen, Denmark",Copenhagen,Denmark,N,Y,Never,157.0,51.8,1,-2,0,29.0,31.0,29.0,0,-2,0,26.0,28.0,26.0
XW2461lG,M,1938-03-15,84,healthy,"Kabul, Afghanistan",Kabul,Afghanistan,N,Y,Never,172.0,82.8,1,-3,0,16.0,19.0,17.0,0,-2,0,12.0,15.0,13.0
iK4170II,M,1945-11-30,76,healthy,"San Francisco, United States",San Francisco,United States,N,Y,Never,166.0,63.4,1,-2,0,21.0,22.0,21.0,0,-2,0,18.0,19.0,18.0
Bh1301ny,M,1947-03-21,75,healthy,"Lahore, Pakistan",Lahore,Pakistan,N,N,Never,181.0,75.4,1,-2,0,1.0,2.0,0.0,0,0,0,0.0,1.0,-1.0
oR8490Ow,M,1938-10-18,83,healthy,"Rhodes, Greece",Rhodes,Greece,N,Y,Never,182.0,72.9,1,-3,0,14.0,18.0,15.0,0,-2,0,10.0,14.0,11.0
hZ1373vn,M,1946-06-24,76,healthy,"Guayaquil, Ecuador",Guayaquil,Ecuador,Y,Y,Never,164.0,61.9,1,-2,0,28.0,29.0,27.0,1,-2,0,26.0,27.0,25.0
Wd4247JG,M,1942-11-19,79,healthy,"Melbourne, Australia",Melbourne,Australia,N,Y,Never,179.0,70.5,1,-2,0,4.0,5.0,2.0,0,-2,0,1.0,2.0,-1.0
ZV8268NC,M,1944-06-28,78,healthy,"Rabat, Morocco",Rabat,Morocco,N,Y,Never,183.0,97.1,1,-2,0,17.0,21.0,20.0,0,-2,0,14.0,18.0,17.0
VA0512Io,M,1945-01-13,77,healthy,"Dublin, Ireland",Dublin,Ireland,N,Y,Never,182.0,76.2,1,-2,0,33.0,36.0,34.0,0,-2,0,30.0,33.0,31.0
MA9782lw,M,1944-11-06,77,healthy,"Nairobi, Kenya",Nairobi,Kenya,N,Y,Never,177.0,65.8,1,-2,0,0.0,4.0,1.0,0,-2,0,-3.0,1.0,-2.0
NF4859pN,M,1940-02-21,82,healthy,"Karachi, Pakistan",Karachi,Pakistan,N,Y,Never,176.0,58.9,1,-3,0,11.0,15.0,12.0,0,-2,0,7.0,11.0,8.0
ma6839Zi,M,1940-03-17,82,healthy,"Canberra, Australia",Canberra,Australia,N,Y,Never,182.0,62.9,1,-3,0,7.0,9.0,8.0,0,-2,0,3.0,5.0,4.0
Pd5276mG,M,1946-11-20,75,healthy,"Alexandria, Egypt",Alexandria,Egypt,N,Y,Never,178.0,76.0,1,-2,0,23.0,27.0,24.0,0,-2,0,20.0,24.0,21.0
TT3706if,M,1939-03-21,83,healthy,"Beijing, China",Beijing,China,N,Y,Never,184.0,71.1,1,-3,0,15.0,19.0,16.0,0,-2,0,11.0,15.0,12.0
kr1282qz,M,1935-06-28,87,underweight,"Potosi, Bolivia",Potosi,Bolivia,Y,Y,Never,180.0,51.8,1,-3,-1,2.0,4.0,2.0,1,-2,0,-2.0,0.0,-2.0
II0160ZP,M,1943-11-20,78,underweight,"Shanghai, China",Shanghai,China,N,Y,Never,176.0,49.6,1,-2,-1,20.0,24.0,21.0,0,-2,0,16.0,20.0,17.0
BG0550HN,M,1942-05-08,80,healthy,"Sucre, Bolivia",Sucre,Bolivia,N,Y,Never,179.0,60.9,1,-3,0,4.0,8.0,6.0,0,-2,0,0.0,4.0,2.0
pJ5082dt,M,1939-11-04,82,healthy,"Barcelona, Spain",Barcelona,Spain,N,Y,Never,179.0,92.9,1,-3,0,20.0,24.0,22.0,0,-2,0,16.0,20.0,18.0
ny9621Ec,M,1940-08-03,82,healthy,"Lagos, Nigeria",Lagos,Nigeria,N,Y,Never,177.0,100.3,1,-3,0,26.0,28.0,27.0,0,-2,0,22.0,24.0,23.0
CE1560Tz,M,1942-06-12,80,healthy,"Lima, Peru",Lima,Peru,Y,Y,Never,183.0,80.4,1,-3,0,14.0,17.0,15.0,1,-2,0,11.0,14.0,12.0
kf9540ff,M,1937-07-16,85,healthy,"Soweto, South Africa",Soweto,South Africa,N,N,Never,182.0,96.1,1,-3,0,30.0,31.0,30.0,0,0,0,28.0,29.0,28.0
rq1784Hp,M,1941-01-30,81,healthy,"Mogadishu, Somalia",Mogadishu,Somalia,Y,Y,Never,182.0,69.6,1,-3,0,14.0,17.0,14.0,1,-2,0,11.0,14.0,11.0
TX4635Th,M,1939-07-30,83,healthy,"Cusco, Peru",Cusco,Peru,N,Y,Never,179.0,60.9,1,-3,0,1.0,5.0,4.0,0,-2,0,-3.0,1.0,0.0
CM2376EP,M,1938-06-28,84,healthy,"Canberra, Australia",Canberra,Australia,N,Y,Never,177.0,75.2,1,-3,0,20.0,21.0,19.0,0,-2,0,16.0,17.0,15.0
qs7893qV,M,1937-09-20,84,healthy,"Otavalo, Ecuador",Otavalo,Ecuador,N,Y,Never,174.0,60.6,1,-3,0,25.0,27.0,25.0,0,-2,0,21.0,23.0,21.0
ur2614dC,M,1940-07-10,82,healthy,"Quito, Ecuador",Quito,Ecuador,N,Y,Never,175.0,79.6,1,-3,0,32.0,36.0,35.0,0,-2,0,28.0,32.0,31.0
oU1918IO,M,1936-04-15,86,healthy,"Ahmedabad, India",Ahmedabad,India,N,Y,Never,176.0,68.1,1,-3,0,13.0,14.0,13.0,0,-2,0,9.0,10.0,9.0
iK0654hz,M,1938-10-15,83,healthy,"Addis Ababa, Ethiopia",Addis Ababa,Ethiopia,N,Y,Never,169.0,62.8,1,-3,0,19.0,22.0,21.0,0,-2,0,15.0,18.0,17.0
ym8302kD,M,1940-09-02,81,healthy,"Medellin, Colombia",Medellin,Colombia,N,Y,Never,183.0,73.7,1,-3,0,35.0,37.0,35.0,0,-2,0,31.0,33.0,31.0
NX8971qE,M,1946-01-21,76,healthy,"Florence, Italy",Florence,Italy,N,Y,Never,161.0,72.6,1,-2,0,33.0,36.0,35.0,0,-2,0,30.0,33.0,32.0
nx3668Ei,M,1943-04-30,79,healthy,"Delhi, India",Delhi,India,N,Y,Never,186.0,72.7,1,-2,0,7.0,9.0,7.0,0,-2,0,4.0,6.0,4.0
uJ2578Lr,M,1935-12-06,86,healthy,"Guayaquil, Ecuador",Guayaquil,Ecuador,N,Y,Never,187.0,97.9,1,-3,0,28.0,29.0,27.0,0,-2,0,24.0,25.0,23.0
Kx8161dH,M,1941-11-16,80,healthy,"Rhodes, Greece",Rhodes,Greece,Y,Y,Never,189.0,117.9,1,-3,0,8.0,9.0,7.0,1,-2,0,5.0,6.0,4.0
MQ3722nh,M,1943-01-20,79,underweight,"Perth, Australia",Perth,Australia,N,Y,Never,187.0,62.9,1,-2,-1,17.0,20.0,17.0,0,-2,0,13.0,16.0,13.0
Df4657vW,M,1946-01-29,76,healthy,"Jeddah, Saudi Arabia",Jeddah,Saudi Arabia,N,Y,Never,189.0,78.6,1,-2,0,-2.0,1.0,-1.0,0,-2,0,-5.0,-2.0,-4.0
XY0576iY,M,1942-10-22,79,healthy,"Moscow, Russia",Moscow,Russia,N,Y,Never,185.0,82.1,1,-2,0,26.0,30.0,28.0,0,-2,0,23.0,27.0,25.0
QW2914cv,M,1941-09-01,80,healthy,"Sucre, Bolivia",Sucre,Bolivia,N,Y,Never,189.0,82.2,1,-3,0,12.0,15.0,13.0,0,-2,0,8.0,11.0,9.0
xh7629pX,M,1944-12-04,77,healthy,"Dublin, Ireland",Dublin,Ireland,N,Y,Never,181.0,85.2,1,-2,0,27.0,30.0,28.0,0,-2,0,24.0,27.0,25.0
AZ9263PO,M,1939-08-31,82,healthy,"Damascus, Syria",Damascus,Syria,N,Y,Never,167.0,66.9,1,-3,0,15.0,16.0,14.0,0,-2,0,11.0,12.0,10.0
pi0228al,M,1942-02-14,80,healthy,"Ho Chi Minh City, Vietnam",Ho Chi Minh City,Vietnam,N,Y,Never,182.0,79.5,1,-3,0,4.0,5.0,4.0,0,-2,0,0.0,1.0,0.0
