user,gender,dob,age,bmi,currentlocation,currentcity,currentcountry,sweats,coldhf,exercise,genscore,height_cm,weight_kg,agescore,bmiscore,sweatscore,coldhfscore,exercisescore,dob.1,height_cm.1,weight_kg.1
Pt5954QN,M,1939-11-07,82,healthy,"Toronto, Canada",Toronto,Canada,N,Y,Never,1,179.0,67.3,-3,0,0,-2,0,1939-11-07,179.0,67.3
kv8526PL,M,1937-03-20,85,healthy,"Hong Kong, Hong Kong",Hong Kong,Hong Kong,Y,Y,Never,1,181.0,78.6,-3,0,1,-2,0,1937-03-20,181.0,78.6
eU9826Yk,M,1940-07-20,82,healthy,"Ho Chi Minh City, Vietnam",Ho Chi Minh City,Vietnam,N,Y,Never,1,184.0,101.6,-3,0,0,-2,0,1940-07-20,184.0,101.6
DU7894tt,M,1941-04-15,81,healthy,"Christchurch, New Zealand",Christchurch,New Zealand,N,Y,Never,1,177.0,81.5,-3,0,0,-2,0,1941-04-15,177.0,81.5
mG1313bi,M,1938-09-01,83,healthy,"Honolulu, United States",Honolulu,United States,N,Y,Never,1,185.0,75.3,-3,0,0,-2,0,1938-09-01,185.0,75.3
EG3654aU,M,1944-08-25,77,healthy,"Cairo, Egypt",Cairo,Egypt,N,N,Never,1,177.0,65.8,-2,0,0,0,0,1944-08-25,177.0,65.8
XR1698vA,M,1944-09-11,77,healthy,"Budapest, Hungary",Budapest,Hungary,N,Y,Never,1,175.0,91.9,-2,0,0,-2,0,1944-09-11,175.0,91.9
bk0324of,M,1935-11-11,86,healthy,"Melbourne, Australia",Melbourne,Australia,N,Y,Never,1,189.0,103.6,-3,0,0,-2,0,1935-11-11,189.0,103.6
If2158Io,M,1947-06-29,75,healthy,"Copenhagen, Denmark",Copenhagen,Denmark,N,Y,Never,1,175.0,67.4,-2,0,0,-2,0,1947-06-29,175.0,67.4
OE1330Jc,M,1943-11-07,78,healthy,"Darwin, Australia",Darwin,Australia,N,Y,Never,1,160.0,53.8,-2,0,0,-2,0,1943-11-07,160.0,53.8
kM1274CP,M,1947-07-11,75,healthy,"La Paz, Bolivia",La Paz,Bolivia,N,Y,Never,1,183.0,77.0,-2,0,0,-2,0,1947-07-11,183.0,77.0
Mp6360gW,M,1937-07-28,85,healthy,"Yokohama, Japan",Yokohama,Japan,Y,N,Never,1,184.0,64.3,-3,0,1,0,0,1937-07-28,184.0,64.3
No3858uQ,M,1945-07-07,77,healthy,"Madrid, Spain",Madrid,Spain,N,Y,Never,1,183.0,73.7,-2,0,0,-2,0,1945-07-07,183.0,73.7
UX4922Wf,M,1946-12-11,75,healthy,"London, United Kingdom",London,United Kingdom,Y,Y,Never,1,184.0,67.7,-2,0,1,-2,0,1946-12-11,184.0,67.7
XQ6601vX,M,1941-03-22,81,healthy,"Shanghai, China",Shanghai,China,N,Y,Never,1,179.0,92.9,-3,0,0,-2,0,1941-03-22,179.0,92.9
vI3903kK,M,1939-04-13,83,healthy,"Hyderabad, India",Hyderabad,India,N,Y,Never,1,186.0,79.6,-3,0,0,-2,0,1939-04-13,186.0,79.6
bB8716ej,M,1936-11-24,85,healthy,"Douala, Cameroon",Douala,Cameroon,N,Y,Never,1,180.0,61.6,-3,0,0,-2,0,1936-11-24,180.0,61.6
ol9554ih,M,1944-11-28,77,healthy,"Cusco, Peru",Cusco,Peru,N,Y,Never,1,177.0,81.5,-2,0,0,-2,0,1944-11-28,177.0,81.5
yN5727At,M,1945-05-28,77,healthy,"Guayaquil, Ecuador",Guayaquil,Ecuador,N,Y,Never,1,180.0,90.7,-2,0,0,-2,0,1945-05-28,180.0,90.7
Lf8765YE,M,1946-05-29,76,healthy,"Madrid, Spain",Madrid,Spain,N,Y,Never,1,179.0,64.1,-2,0,0,-2,0,1946-05-29,179.0,64.1
qg8144rx,M,1939-01-27,83,healthy,"Rome, Italy",Rome,Italy,N,Y,Never,1,191.0,73.0,-3,0,0,-2,0,1939-01-27,191.0,73.0
fA1096tU,M,1938-05-18,84,healthy,"Casablanca, Morocco",Casablanca,Morocco,N,Y,Never,1,185.0,71.9,-3,0,0,-2,0,1938-05-18,185.0,71.9
Gq4283Hh,M,1943-03-28,79,healthy,"Istanbul, Turkey",Istanbul,Turkey,Y,Y,Never,1,178.0,85.5,-2,0,1,-2,0,1943-03-28,178.0,85.5
BW5167wA,M,1940-04-10,82,healthy,"Quito, Ecuador",Quito,Ecuador,N,Y,Never,1,181.0,108.1,-3,0,0,-2,0,1940-04-10,181.0,108.1
Tn2409BQ,M,1938-11-06,83,healthy,"Dakar, Senegal",Dakar,Senegal,N,Y,Never,1,157.0,54.2,-3,0,0,-2,0,1938-11-06,157.0,54.2
Zs9554Ti,M,1937-05-12,85,healthy,"Benin City, Nigeria",Benin City,Nigeria,Y,Y,Never,1,177.0,62.7,-3,0,1,-2,0,1937-05-12,177.0,62.7
nv1813ES,M,1943-12-01,78,healthy,"Stockholm, Sweden",Stockholm,Sweden,N,Y,Never,1,187.0,83.9,-2,0,0,-2,0,1943-12-01,187.0,83.9
vV5514tr,M,1947-02-20,75,healthy,"Rio de Janeiro, Brazil",Rio de Janeiro,Brazil,N,Y,Never,1,181.0,81.9,-2,0,0,-2,0,1947-02-20,181.0,81.9
kf5631Lr,M,1947-05-05,75,healthy,"Arequipa, Peru",Arequipa,Peru,N,Y,Never,1,177.0,100.3,-2,0,0,-2,0,1947-05-05,177.0,100.3
EH2087kl,M,1937-09-22,84,healthy,"Ho Chi Minh City, Vietnam",Ho Chi Minh City,Vietnam,N,Y,Never,1,180.0,68.0,-3,0,0,-2,0,1937-09-22,180.0,68.0
th8285kC,M,1940-09-20,81,healthy,"Casablanca, Morocco",Casablanca,Morocco,N,Y,Never,1,181.0,72.1,-3,0,0,-2,0,1940-09-20,181.0,72.1
DA3326aX,M,1940-06-12,82,healthy,"Surat, India",Surat,India,Y,Y,Never,1,182.0,62.9,-3,0,1,-2,0,1940-06-12,182.0,62.9
lZ5773Rj,M,1944-07-25,78,healthy,"Hanoi, Vietnam",Hanoi,Vietnam,N,Y,Never,1,185.0,78.7,-2,0,0,-2,0,1944-07-25,185.0,78.7
Gj3823bf,M,1940-05-15,82,healthy,"Cartagena, Colombia",Cartagena,Colombia,N,Y,Never,1,156.0,51.1,-3,0,0,-2,0,1940-05-15,156.0,51.1
Nl0323Fe,M,1944-03-04,78,healthy,"Conakry, Guinea",Conakry,Guinea,N,Y,Never,1,179.0,73.7,-2,0,0,-2,0,1944-03-04,179.0,73.7
zr6164LB,M,1943-04-01,79,healthy,"Arequipa, Peru",Arequipa,Peru,N,Y,Never,1,180.0,81.0,-2,0,0,-2,0,1943-04-01,180.0,81.0
QT9300sF,M,1935-06-22,87,healthy,"Colonia del Sacramento, Uruguay",Colonia del Sacramento,Uruguay,N,N,Never,1,179.0,64.1,-3,0,0,0,0,1935-06-22,179.0,64.1
BO2189oD,M,1939-12-23,82,healthy,"Los Angeles, United States",Los Angeles,United States,N,Y,Never,1,185.0,75.3,-3,0,0,-2,0,1939-12-23,185.0,75.3
xL6668VG,M,1939-10-29,82,healthy,"Camayenne, Guinea",Camayenne,Guinea,N,Y,Never,1,177.0,62.7,-3,0,0,-2,0,1939-10-29,177.0,62.7
Jn7596ST,M,1943-04-23,79,healthy,"Lima, Peru",Lima,Peru,N,Y,Never,1,184.0,67.7,-2,0,0,-2,0,1943-04-23,184.0,67.7
bH7842AA,M,1936-07-08,86,healthy,"Bangkok, Thailand",Bangkok,Thailand,N,Y,Never,1,184.0,88.0,-3,0,0,-2,0,1936-07-08,184.0,88.0
Pe2235KO,M,1937-08-03,85,healthy,"Ibadan, Nigeria",Ibadan,Nigeria,N,Y,Never,1,176.0,86.7,-3,0,0,-2,0,1937-08-03,176.0,86.7
cy3006er,M,1935-05-24,87,healthy,"Baghdad, Iraq",Baghdad,Iraq,N,Y,Never,1,181.0,95.0,-3,0,0,-2,0,1935-05-24,181.0,95.0
qV5859hP,M,1943-09-23,78,healthy,"Mumbai, India",Mumbai,India,Y,Y,Never,1,176.0,65.0,-2,0,1,-2,0,1943-09-23,176.0,65.0
Dh1979aR,M,1943-04-05,79,healthy,"Cancun, Mexico",Cancun,Mexico,N,Y,Never,1,181.0,78.6,-2,0,0,-2,0,1943-04-05,181.0,78.6
ht1835KC,M,1935-03-22,87,healthy,"Accra, Ghana",Accra,Ghana,N,Y,Never,1,160.0,53.8,-3,0,0,-2,0,1935-03-22,160.0,53.8
Ed4290Oh,M,1946-11-29,75,healthy,"Johannesburg, South Africa",Johannesburg,South Africa,N,Y,Never,1,179.0,73.7,-2,0,0,-2,0,1946-11-29,179.0,73.7
DZ4546Es,M,1942-08-20,79,healthy,"Lahore, Pakistan",Lahore,Pakistan,N,Y,Never,1,169.0,68.5,-2,0,0,-2,0,1942-08-20,169.0,68.5
qx7818OE,M,1944-10-13,77,healthy,"Chennai, India",Chennai,India,N,Y,Never,1,179.0,83.3,-2,0,0,-2,0,1944-10-13,179.0,83.3
xF1678cp,M,1946-08-11,76,healthy,"Prague, Czech Republic",Prague,Czech Republic,N,Y,Never,1,183.0,70.3,-2,0,0,-2,0,1946-08-11,183.0,70.3
TX1613zH,M,1943-10-10,78,healthy,"Khartoum, Sudan",Khartoum,Sudan,N,Y,Never,1,175.0,67.4,-2,0,0,-2,0,1943-10-10,175.0,67.4
vK6970Il,M,1940-06-29,82,healthy,"Frankfurt, Germany",Frankfurt,Germany,N,Y,Never,1,184.0,64.3,-3,0,0,-2,0,1940-06-29,184.0,64.3
In4956aW,M,1944-12-13,77,underweight,"Tehran, Iran",Tehran,Iran,N,N,Never,1,170.0,46.2,-2,-1,0,0,0,1944-12-13,170.0,46.2
sD4900VM,M,1944-08-20,77,healthy,"Mogadishu, Somalia",Mogadishu,Somalia,N,Y,Never,1,181.0,68.8,-2,0,0,-2,0,1944-08-20,181.0,68.8
Lj9311zy,M,1936-11-22,85,healthy,"Bariloche, Argentina",Bariloche,Argentina,Y,Y,Never,1,180.0,68.0,-3,0,1,-2,0,1936-11-22,180.0,68.0
Iu2743Sw,M,1942-06-27,80,healthy,"Saint Petersburg, Russia",Saint Petersburg,Russia,N,Y,Never,1,182.0,112.6,-3,0,0,-2,0,1942-06-27,182.0,112.6
JJ6284Rb,M,1940-06-07,82,healthy,"Algiers, Algeria",Algiers,Algeria,N,Y,Never,1,183.0,100.5,-3,0,0,-2,0,1940-06-07,183.0,100.5
Ti8598Qn,M,1935-09-10,86,healthy,"Canberra, Australia",Canberra,Australia,N,Y,Never,1,181.0,68.8,-3,0,0,-2,0,1935-09-10,181.0,68.8
Cj4903ld,M,1937-12-07,84,healthy,"Copenhagen, Denmark",Copenhagen,Denmark,N,Y,Never,1,176.0,65.0,-3,0,0,-2,0,1937-12-07,176.0,65.0
gS9982cf,M,1935-09-26,86,healthy,"Orlando, United States",Orlando,United States,N,Y,Never,1,168.0,59.3,-3,0,0,-2,0,1935-09-26,168.0,59.3
Of1455ij,M,1938-09-05,83,healthy,"Ibadan, Nigeria",Ibadan,Nigeria,N,N,Never,1,183.0,80.4,-3,0,0,0,0,1938-09-05,183.0,80.4
AD2402GN,M,1946-02-01,76,healthy,"Cartagena, Colombia",Cartagena,Colombia,N,Y,Never,1,184.0,64.3,-2,0,0,-2,0,1946-02-01,184.0,64.3
WF3208yi,M,1944-05-21,78,healthy,"Copenhagen, Denmark",Copenhagen,Denmark,Y,Y,Never,1,180.0,61.6,-2,0,1,-2,0,1944-05-21,180.0,61.6
ot5068ek,M,1939-11-07,82,healthy,"Stockholm, Sweden",Stockholm,Sweden,Y,Y,Never,1,177.0,62.7,-3,0,1,-2,0,1939-11-07,177.0,62.7
tI0119Zl,M,1939-12-10,82,healthy,"Los Angeles, United States",Los Angeles,United States,N,N,Never,1,188.0,106.0,-3,0,0,0,0,1939-12-10,188.0,106.0
Rc2805nE,M,1940-03-03,82,healthy,"Florence, Italy",Florence,Italy,N,Y,Never,1,185.0,78.7,-3,0,0,-2,0,1940-03-03,185.0,78.7
td1872DG,M,1939-01-07,83,healthy,"Rabat, Morocco",Rabat,Morocco,Y,Y,Never,1,178.0,76.0,-3,0,1,-2,0,1939-01-07,178.0,76.0
zy6384vy,M,1938-06-17,84,healthy,"Giza, Egypt",Giza,Egypt,N,Y,Never,1,183.0,70.3,-3,0,0,-2,0,1938-06-17,183.0,70.3
cC8392SZ,M,1945-01-04,77,healthy,"Ahmedabad, India",Ahmedabad,India,N,Y,Never,1,180.0,77.8,-2,0,0,-2,0,1945-01-04,180.0,77.8
CA6219QI,M,1938-09-22,83,healthy,"Los Angeles, United States",Los Angeles,United States,Y,Y,Never,1,184.0,88.0,-3,0,1,-2,0,1938-09-22,184.0,88.0
Nh7453QB,M,1941-11-23,80,healthy,"Brisbane, Australia",Brisbane,Australia,N,Y,Never,1,178.0,66.5,-3,0,0,-2,0,1941-11-23,178.0,66.5
Sd7581KK,M,1938-02-27,84,healthy,"Beirut, Lebanon",Beirut,Lebanon,N,Y,Never,1,181.0,68.8,-3,0,0,-2,0,1938-02-27,181.0,68.8
Kf0341bi,M,1942-02-03,80,healthy,"Bamako, Mali",Bamako,Mali,Y,Y,Never,1,171.0,93.6,-3,0,1,-2,0,1942-02-03,171.0,93.6
Dl5309mG,M,1942-03-23,80,healthy,"Lahore, Pakistan",Lahore,Pakistan,Y,Y,Never,1,185.0,68.4,-3,0,1,-2,0,1942-03-23,185.0,68.4
lq1272Bn,M,1937-12-12,84,underweight,"Orlando, United States",Orlando,United States,N,Y,Never,1,178.0,53.9,-3,-1,0,-2,0,1937-12-12,178.0,53.9
yQ3584Rn,M,1944-08-10,78,healthy,"Quito, Ecuador",Quito,Ecuador,N,Y,Never,1,165.0,59.9,-2,0,0,-2,0,1944-08-10,165.0,59.9
WG8628aP,M,1941-10-07,80,healthy,"Abidjan, Ivory Coast",Abidjan,Ivory Coast,N,Y,Never,1,184.0,67.7,-3,0,0,-2,0,1941-10-07,184.0,67.7
wD8913nN,M,1941-06-29,81,healthy,"Salta, Argentina",Salta,Argentina,Y,Y,Never,1,179.0,70.5,-3,0,1,-2,0,1941-06-29,179.0,70.5
lf7541qJ,M,1939-03-15,83,healthy,"Santiago, Chile",Santiago,Chile,N,Y,Never,1,180.0,64.8,-3,0,0,-2,0,1939-03-15,180.0,64.8
wJ6702bR,M,1941-03-01,81,healthy,"Valparaiso, Chile",Valparaiso,Chile,N,Y,Never,1,182.0,96.1,-3,0,0,-2,0,1941-03-01,182.0,96.1
wS9557xd,M,1942-04-11,80,healthy,"El Calafate, Argentina",El Calafate,Argentina,N,Y,Never,1,187.0,101.4,-3,0,0,-2,0,1942-04-11,187.0,101.4
JI1828IV,M,1937-02-26,85,healthy,"Antananarivo, Madagascar",Antananarivo,Madagascar,N,Y,Never,1,183.0,77.0,-3,0,0,-2,0,1937-02-26,183.0,77.0
Do2284hi,M,1943-05-13,79,healthy,"Mumbai, India",Mumbai,India,Y,Y,Never,1,185.0,68.4,-2,0,1,-2,0,1943-05-13,185.0,68.4
Tu9080QN,M,1935-12-23,86,healthy,"Delhi, India",Delhi,India,Y,Y,Never,1,180.0,81.0,-3,0,1,-2,0,1935-12-23,180.0,81.0
Qp8710Qp,M,1942-08-24,79,healthy,"Rabat, Morocco",Rabat,Morocco,N,Y,Never,1,185.0,106.1,-2,0,0,-2,0,1942-08-24,185.0,106.1
GT1915wM,M,1938-07-10,84,healthy,"Salta, Argentina",Salta,Argentina,Y,Y,Never,1,176.0,62.0,-3,0,1,-2,0,1938-07-10,176.0,62.0
ea4942hx,M,1935-11-09,86,healthy,"Benin City, Nigeria",Benin City,Nigeria,N,Y,Never,1,185.0,71.9,-3,0,0,-2,0,1935-11-09,185.0,71.9
Lh1333JZ,M,1942-04-14,80,healthy,"Nairobi, Kenya",Nairobi,Kenya,Y,Y,Never,1,184.0,94.8,-3,0,1,-2,0,1942-04-14,184.0,94.8
ud3018cx,M,1946-10-18,75,healthy,"Bariloche, Argentina",Bariloche,Argentina,N,Y,Never,1,180.0,77.8,-2,0,0,-2,0,1946-10-18,180.0,77.8
ZX8100bd,M,1938-01-22,84,healthy,"Brazzaville, DR Congo",Brazzaville,DR Congo,N,Y,Never,1,181.0,68.8,-3,0,0,-2,0,1938-01-22,181.0,68.8
px4358xy,M,1938-08-12,83,healthy,"Venice, Italy",Venice,Italy,N,Y,Never,1,185.0,82.1,-3,0,0,-2,0,1938-08-12,185.0,82.1
Wt1975RM,M,1936-12-12,85,healthy,"Alexandria, Egypt",Alexandria,Egypt,N,Y,Never,1,170.0,69.4,-3,0,0,-2,0,1936-12-12,170.0,69.4
pH3492ar,M,1937-08-26,84,healthy,"San Francisco, United States",San Francisco,United States,N,Y,Never,1,184.0,74.5,-3,0,0,-2,0,1937-08-26,184.0,74.5
LX3932Zi,M,1935-04-05,87,healthy,"Cartagena, Colombia",Cartagena,Colombia,N,Y,Never,1,184.0,67.7,-3,0,0,-2,0,1935-04-05,184.0,67.7
NP2528FI,M,1938-08-23,83,healthy,"Antalya, Turkey",Antalya,Turkey,N,N,Never,1,177.0,97.1,-3,0,0,0,0,1938-08-23,177.0,97.1
we9672pp,M,1940-06-23,82,healthy,"Baghdad, Iraq",Baghdad,Iraq,N,Y,Never,1,175.0,98.0,-3,0,0,-2,0,1940-06-23,175.0,98.0
yz1040Wv,M,1945-12-06,76,healthy,"Hanoi, Vietnam",Hanoi,Vietnam,N,Y,Never,1,184.0,71.1,-2,0,0,-2,0,1945-12-06,184.0,71.1
bh9094dt,M,1938-11-21,83,healthy,"Colonia del Sacramento, Uruguay",Colonia del Sacramento,Uruguay,N,Y,Never,1,179.0,64.1,-3,0,0,-2,0,1938-11-21,179.0,64.1
pJ9568yN,M,1945-03-08,77,healthy,"Taipei, Taiwan",Taipei,Taiwan,N,Y,Never,1,197.0,93.1,-2,0,0,-2,0,1945-03-08,197.0,93.1
dj0724cR,M,1944-07-28,78,healthy,"Berlin, Germany",Berlin,Germany,N,Y,Never,1,172.0,56.2,-2,0,0,-2,0,1944-07-28,172.0,56.2
yB7323MZ,M,1944-09-25,77,healthy,"La Paz, Bolivia",La Paz,Bolivia,N,Y,Never,1,174.0,72.7,-2,0,0,-2,0,1944-09-25,174.0,72.7
wi8401Qk,M,1946-01-23,76,healthy,"Stockholm, Sweden",Stockholm,Sweden,N,N,Never,1,177.0,62.7,-2,0,0,0,0,1946-01-23,177.0,62.7
Be6385pi,M,1943-01-13,79,healthy,"Osaka, Japan",Osaka,Japan,Y,Y,Never,1,190.0,65.0,-2,0,1,-2,0,1943-01-13,190.0,65.0
mR3481lo,M,1944-05-19,78,healthy,"Buenos Aires, Argentina",Buenos Aires,Argentina,Y,Y,Never,1,178.0,76.0,-2,0,1,-2,0,1944-05-19,178.0,76.0
iJ6300At,M,1945-09-30,76,healthy,"Bariloche, Argentina",Bariloche,Argentina,Y,N,Never,1,182.0,72.9,-2,0,1,0,0,1945-09-30,182.0,72.9
QG4019Dg,M,1942-08-19,79,healthy,"Johannesburg, South Africa",Johannesburg,South Africa,Y,Y,Never,1,166.0,71.6,-2,0,1,-2,0,1942-08-19,166.0,71.6
Ih6851cI,M,1947-04-04,75,healthy,"Tehran, Iran",Tehran,Iran,N,Y,Never,1,163.0,58.5,-2,0,0,-2,0,1947-04-04,163.0,58.5
Tc8867vM,M,1945-07-28,77,healthy,"Copenhagen, Denmark",Copenhagen,Denmark,N,Y,Never,1,172.0,65.1,-2,0,0,-2,0,1945-07-28,172.0,65.1
nf2530YO,M,1937-06-20,85,healthy,"Abidjan, Ivory Coast",Abidjan,Ivory Coast,Y,Y,Never,1,177.0,68.9,-3,0,1,-2,0,1937-06-20,177.0,68.9
yv4894Za,M,1938-03-08,84,underweight,"Taipei, Taiwan",Taipei,Taiwan,N,Y,Never,1,178.0,57.0,-3,-1,0,-2,0,1938-03-08,178.0,57.0
jr1287kF,M,1936-12-09,85,healthy,"Stockholm, Sweden",Stockholm,Sweden,N,Y,Never,1,181.0,72.1,-3,0,0,-2,0,1936-12-09,181.0,72.1
xx0449CX,M,1941-11-20,80,healthy,"Alexandria, Egypt",Alexandria,Egypt,Y,Y,Never,1,178.0,76.0,-3,0,1,-2,0,1941-11-20,178.0,76.0
Fn8277yf,M,1937-02-11,85,healthy,"Vienna, Austria",Vienna,Austria,N,Y,Never,1,178.0,76.0,-3,0,0,-2,0,1937-02-11,178.0,76.0
Yi5995Jq,M,1945-11-03,76,healthy,"Alexandria, Egypt",Alexandria,Egypt,N,Y,Never,1,183.0,73.7,-2,0,0,-2,0,1945-11-03,183.0,73.7
YJ5807so,M,1944-05-30,78,healthy,"Nairobi, Kenya",Nairobi,Kenya,Y,Y,Never,1,175.0,58.2,-2,0,1,-2,0,1944-05-30,175.0,58.2
Kt8872Pa,M,1947-04-12,75,healthy,"Manila, Philippines",Manila,Philippines,N,Y,Never,1,188.0,91.9,-2,0,0,-2,0,1947-04-12,188.0,91.9
gf3370be,M,1937-09-15,84,healthy,"Auckland, New Zealand",Auckland,New Zealand,N,Y,Never,1,178.0,79.2,-3,0,0,-2,0,1937-09-15,178.0,79.2
ot5104Vu,M,1943-10-10,78,healthy,"Douala, Cameroon",Douala,Cameroon,N,Y,Never,1,183.0,90.4,-2,0,0,-2,0,1943-10-10,183.0,90.4
jn7663Ar,M,1939-03-20,83,healthy,"Dublin, Ireland",Dublin,Ireland,N,Y,Never,1,178.0,88.7,-3,0,0,-2,0,1939-03-20,178.0,88.7
sM7356Qd,M,1946-10-13,75,healthy,"Bariloche, Argentina",Bariloche,Argentina,N,Y,Never,1,184.0,81.3,-2,0,0,-2,0,1946-10-13,184.0,81.3
vt6731Ze,M,1939-11-24,82,healthy,"Bengaluru, India",Bengaluru,India,Y,Y,Never,1,177.0,90.9,-3,0,1,-2,0,1939-11-24,177.0,90.9
xb5192Qj,M,1942-08-15,79,healthy,"Bengaluru, India",Bengaluru,India,N,Y,Never,1,167.0,55.8,-2,0,0,-2,0,1942-08-15,167.0,55.8
dq6583SJ,M,1936-07-22,86,healthy,"Guayaquil, Ecuador",Guayaquil,Ecuador,N,Y,Never,1,182.0,79.5,-3,0,0,-2,0,1936-07-22,182.0,79.5
kM9686bs,M,1939-03-23,83,healthy,"Los Angeles, United States",Los Angeles,United States,Y,Y,Never,1,180.0,94.0,-3,0,1,-2,0,1939-03-23,180.0,94.0
mr0827vU,M,1938-08-21,83,healthy,"Nice, France",Nice,France,N,Y,Never,1,178.0,76.0,-3,0,0,-2,0,1938-08-21,178.0,76.0
Ec5881NI,M,1938-12-12,83,healthy,"Stockholm, Sweden",Stockholm,Sweden,N,Y,Never,1,181.0,91.7,-3,0,0,-2,0,1938-12-12,181.0,91.7
cW7656qB,M,1940-06-19,82,underweight,"Seoul, South Korea",Seoul,South Korea,Y,Y,Never,1,190.0,61.4,-3,-1,1,-2,0,1940-06-19,190.0,61.4
Gm5134qI,M,1937-03-19,85,healthy,"Mexico City, Mexico",Mexico City,Mexico,N,Y,Never,1,179.0,73.7,-3,0,0,-2,0,1937-03-19,179.0,73.7
AE1303qG,M,1945-10-17,76,healthy,"Colonia del Sacramento, Uruguay",Colonia del Sacramento,Uruguay,N,Y,Never,1,183.0,77.0,-2,0,0,-2,0,1945-10-17,183.0,77.0
ol2855mF,M,1947-05-10,75,healthy,"Ho Chi Minh City, Vietnam",Ho Chi Minh City,Vietnam,N,Y,Never,1,179.0,70.5,-2,0,0,-2,0,1947-05-10,179.0,70.5
ZK8917DE,M,1941-07-10,81,healthy,"Potosi, Bolivia",Potosi,Bolivia,N,Y,Never,1,179.0,57.7,-3,0,0,-2,0,1941-07-10,179.0,57.7
fQ9064uk,M,1937-10-30,84,healthy,"Kuala Lumpur, Malaysia",Kuala Lumpur,Malaysia,N,Y,Never,1,185.0,71.9,-3,0,0,-2,0,1937-10-30,185.0,71.9
zf8395Ph,M,1945-02-10,77,healthy,"Warsaw, Poland",Warsaw,Poland,N,Y,Never,1,176.0,58.9,-2,0,0,-2,0,1945-02-10,176.0,58.9
AY5144OX,M,1941-02-03,81,healthy,"Osaka, Japan",Osaka,Japan,N,Y,Never,1,167.0,64.1,-3,0,0,-2,0,1941-02-03,167.0,64.1
cP1397Ll,M,1939-03-11,83,healthy,"Hanoi, Vietnam",Hanoi,Vietnam,N,Y,Never,1,176.0,74.3,-3,0,0,-2,0,1939-03-11,176.0,74.3
kY0233jf,M,1939-12-07,82,healthy,"Ushuaia, Argentina",Ushuaia,Argentina,N,Y,Never,1,176.0,89.8,-3,0,0,-2,0,1939-12-07,176.0,89.8
dt8936MR,M,1943-07-19,79,healthy,"Rabat, Morocco",Rabat,Morocco,Y,Y,Never,1,184.0,67.7,-2,0,1,-2,0,1943-07-19,184.0,67.7
Lr3522Og,M,1947-01-27,75,healthy,"Dubai, United Arab Emirates",Dubai,United Arab Emirates,N,N,Never,1,169.0,57.1,-2,0,0,0,0,1947-01-27,169.0,57.1
VK4917Ji,M,1938-09-01,83,healthy,"Berlin, Germany",Berlin,Germany,N,Y,Never,1,183.0,73.7,-3,0,0,-2,0,1938-09-01,183.0,73.7
GA4458VW,M,1935-04-04,87,healthy,"Dhaka, Bangladesh",Dhaka,Bangladesh,N,Y,Never,1,185.0,82.1,-3,0,0,-2,0,1935-04-04,185.0,82.1
bF9151ce,M,1935-05-15,87,underweight,"Khartoum, Sudan",Khartoum,Sudan,N,Y,Never,1,182.0,43.1,-3,-1,0,-2,0,1935-05-15,182.0,43.1
Zy9120EI,M,1935-03-15,87,healthy,"Algiers, Algeria",Algiers,Algeria,Y,Y,Never,1,176.0,83.6,-3,0,1,-2,0,1935-03-15,176.0,83.6
hX3541NX,M,1938-04-16,84,healthy,"Benin City, Nigeria",Benin City,Nigeria,N,Y,Never,1,174.0,99.9,-3,0,0,-2,0,1938-04-16,174.0,99.9
eu5468nn,M,1945-06-17,77,healthy,"Soweto, South Africa",Soweto,South Africa,N,Y,Never,1,183.0,67.0,-2,0,0,-2,0,1945-06-17,183.0,67.0
Wi0404Ix,M,1939-02-11,83,healthy,"Cape Town, South Africa",Cape Town,South Africa,N,N,Never,1,174.0,72.7,-3,0,0,0,0,1939-02-11,174.0,72.7
jG2332qL,M,1938-01-08,84,healthy,"Chattogram, Bangladesh",Chattogram,Bangladesh,N,Y,Never,1,178.0,88.7,-3,0,0,-2,0,1938-01-08,178.0,88.7
re6178Yx,M,1939-08-20,82,healthy,"Shanghai, China",Shanghai,China,N,Y,Never,1,175.0,85.8,-3,0,0,-2,0,1939-08-20,175.0,85.8
ZP1935MC,M,1936-07-13,86,healthy,"Kampala, Uganda",Kampala,Uganda,N,Y,Never,1,180.0,87.5,-3,0,0,-2,0,1936-07-13,180.0,87.5
Tw1636hu,M,1935-04-05,87,healthy,"Delhi, India",Delhi,India,N,Y,Never,1,176.0,71.2,-3,0,0,-2,0,1935-04-05,176.0,71.2
DT5146tX,M,1941-05-23,81,underweight,"Durban, South Africa",Durban,South Africa,Y,Y,Never,1,181.0,55.7,-3,-1,1,-2,0,1941-05-23,181.0,55.7
yQ4023eO,M,1945-07-17,77,healthy,"Rhodes, Greece",Rhodes,Greece,Y,Y,Never,1,182.0,76.2,-2,0,1,-2,0,1945-07-17,182.0,76.2
lS1388kp,M,1946-03-31,76,healthy,"Budapest, Hungary",Budapest,Hungary,N,Y,Never,1,175.0,73.5,-2,0,0,-2,0,1946-03-31,175.0,73.5
Xt1436Hk,M,1946-12-28,75,healthy,"Durban, South Africa",Durban,South Africa,N,Y,Never,1,177.0,72.1,-2,0,0,-2,0,1946-12-28,177.0,72.1
Fl6629by,M,1939-05-20,83,healthy,"Pretoria, South Africa",Pretoria,South Africa,N,Y,Never,1,180.0,71.3,-3,0,0,-2,0,1939-05-20,180.0,71.3
